gender_0,gender_1,race_0,race_1,race_2,race_3,race_4,eye_distance,mouth_width,face_width,face_height,face_aspect_ratio,eye_to_face_ratio,mouth_to_face_ratio
0,1,0,0,0,1,0,91.03741455078124,77.85845184326172,167.30453491210938,200.62754821777344,1.1991757923547604,0.5441419421093768,0.4653696439499584
1,0,0,1,0,0,0,78.57581329345703,69.9448471069336,166.26510620117188,190.90618896484375,1.1482035727560147,0.4725935290257747,0.4206826597897461
1,0,0,0,1,0,0,76.04481506347656,65.27131652832031,161.02117919921875,195.81216430664065,1.2160646523671137,0.4722659183199269,0.4053585798646107
0,1,1,0,0,0,0,77.83660125732422,64.4037857055664,159.7469024658203,193.39157104492188,1.2106123377653613,0.4872495181806624,0.4031614053946764
1,0,1,0,0,0,0,87.04751586914062,72.35905456542969,197.24403381347656,195.6451110839844,0.9918936826702492,0.4413188788840981,0.3668504094468879
1,0,0,0,0,1,0,82.25989532470703,67.65138244628906,174.32249450683594,203.3938140869141,1.1667674597149489,0.4718834224890079,0.3880817713036808
1,0,1,0,0,0,0,75.43955993652344,58.70936965942383,164.90280151367188,204.5438537597656,1.240390411091998,0.4574789466525154,0.3560240888603479
0,1,1,0,0,0,0,81.22500610351562,68.5912857055664,170.53091430664062,193.2315216064453,1.133117255555116,0.4763066358599395,0.4022220017083167
0,1,0,0,0,0,1,89.68722534179688,77.89095306396484,194.7069396972656,186.4500274658203,0.957593128194181,0.4606267526018561,0.4000419973991236
1,0,1,0,0,0,0,81.6900634765625,68.13578796386719,171.3355712890625,199.2510681152344,1.1629287871522913,0.4767840260020619,0.3976745018634478
1,0,1,0,0,0,0,84.59532165527344,74.68339538574219,184.20753479003903,197.6673889160156,1.0730689661599249,0.4592392040406802,0.4054307304577243
0,1,0,0,0,0,1,80.02484130859375,71.55073547363281,167.4900360107422,198.20115661621097,1.183360881261612,0.4777886685955531,0.427193982267959
0,1,0,1,0,0,0,81.83423614501953,69.91436767578125,178.69017028808594,194.4284515380859,1.0880758086727802,0.4579671954707168,0.3912602890414434
1,0,0,0,0,1,0,73.53529357910156,59.24321746826172,163.55099487304688,192.73863220214844,1.178461998056067,0.4496169138939316,0.3622308596425724
1,0,1,0,0,0,0,75.67610168457031,67.86280059814453,163.25,200.64744567871097,1.2290808311100212,0.4635595815287615,0.4156986254097674
1,0,0,0,0,1,0,84.89704895019531,76.34488677978516,181.28793334960935,203.2048187255859,1.1208954450030073,0.4682995022425096,0.4211250322576953
0,1,0,0,0,1,0,79.99076843261719,70.14630889892578,161.74452209472656,196.77052307128903,1.2165513893326745,0.494550092928465,0.4336858398075714
0,1,0,0,0,1,0,71.40362548828125,61.769657135009766,157.10252380371094,193.58660888671875,1.2322310565079924,0.4545033635328181,0.3931805526700946
1,0,1,0,0,0,0,74.35600280761719,62.30668640136719,160.03932189941406,183.996337890625,1.1496945607296942,0.4646108339196195,0.3893211097240678
0,1,0,0,1,0,0,71.74405670166016,59.45734786987305,156.09010314941406,175.436767578125,1.1239454907028394,0.4596323229601855,0.380916833740309
0,1,0,0,0,1,0,84.61978912353516,73.16830444335938,170.73928833007812,198.4953155517578,1.1625637982514074,0.495608186909774,0.4285381833260795
0,1,0,0,0,1,0,64.94629669189453,53.32148742675781,158.51394653320312,182.5204315185547,1.15144714714628,0.40971976354327,0.3363835712436118
1,0,1,0,0,0,0,77.01274871826172,61.351078033447266,161.60079956054688,197.3225860595703,1.2210495653249511,0.4765616811778669,0.3796458817053123
0,1,0,1,0,0,0,69.0244369506836,62.11845016479492,156.73568725585938,193.4490509033203,1.2342374241006715,0.4403874966778072,0.3963261414957218
1,0,1,0,0,0,0,79.2622299194336,71.64474487304688,172.03036499023438,201.3192596435547,1.1702542144520995,0.4607455778166434,0.416465691258133
1,0,0,0,0,1,0,65.32209777832031,49.17350769042969,149.7098846435547,197.1587677001953,1.316938879283836,0.4363245482009832,0.3284586572724121
0,1,0,1,0,0,0,75.10128784179688,62.84518814086914,168.55377197265625,200.83724975585935,1.1915322179110908,0.4455627836912498,0.3728494913247284
0,1,0,1,0,0,0,74.35364532470703,58.278831481933594,162.65289306640625,192.67103576660156,1.184553389332828,0.4571307889024186,0.3583018437805475
1,0,1,0,0,0,0,73.16017150878906,62.7255973815918,153.8484344482422,200.97927856445312,1.306345945509551,0.4755340655312399,0.4077103391175163
1,0,0,1,0,0,0,79.29296875,65.81001281738281,168.51260375976562,193.42686462402344,1.1478480559221316,0.4705462201690348,0.3905346623876435
1,0,0,0,1,0,0,87.47724914550781,71.71988677978516,191.47071838378903,208.22181701660156,1.0874864771710742,0.4568701150959598,0.3745736548396288
0,1,1,0,0,0,0,69.83090209960938,57.622161865234375,153.6562042236328,181.9750213623047,1.184299861380517,0.4544619753718292,0.3750070630494717
1,0,0,1,0,0,0,80.23344421386719,68.64808654785156,159.42098999023438,191.5140686035156,1.2013102453776454,0.5032803034204093,0.4306088335799239
0,1,1,0,0,0,0,78.20826721191406,65.13081359863281,169.87103271484375,202.9026336669922,1.19445105162572,0.4603979028207793,0.3834133021841664
1,0,0,1,0,0,0,80.60977172851562,62.12918472290039,189.22315979003903,198.2085723876953,1.047485797233417,0.426003729236737,0.3283381632134173
1,0,1,0,0,0,0,79.81694793701172,67.00164031982422,171.75497436523438,193.60943603515625,1.1272420886247445,0.4647140394739437,0.3901001445078745
1,0,0,1,0,0,0,81.46764373779297,70.27527618408203,164.7821044921875,204.0682373046875,1.2384126172776402,0.4943961845180551,0.4264739572337108
1,0,1,0,0,0,0,79.37155151367188,71.87213897705078,164.13119506835938,195.23866271972656,1.1895280640490746,0.4835860208086234,0.4378944474700046
1,0,0,0,1,0,0,74.23228454589844,61.25330352783203,168.7169647216797,177.35806274414062,1.0512165331845291,0.4399811522709297,0.3630536124738684
1,0,1,0,0,0,0,76.4255599975586,65.06034088134766,157.69725036621094,197.25698852539065,1.2508587693654296,0.484634702381177,0.4125648400987455
1,0,1,0,0,0,0,83.45848846435547,70.8160171508789,187.3430633544922,191.5204162597656,1.0222978787176602,0.4454848072300098,0.3780018105974931
1,0,0,0,0,1,0,79.73123168945312,69.43531036376953,168.19625854492188,207.68161010742188,1.2347576093790116,0.4740368922544047,0.4128231564986016
0,1,0,1,0,0,0,82.71343994140625,68.91122436523438,188.8743438720703,199.09661865234375,1.0541220928724828,0.4379284038568536,0.3648522237192247
0,1,0,1,0,0,0,74.9556884765625,58.0622673034668,169.93875122070312,190.33094787597656,1.1199973314431957,0.4410747280307828,0.3416658465852799
0,1,0,1,0,0,0,78.65685272216797,66.4749755859375,165.47779846191406,196.0430603027344,1.1847091399868674,0.4753317572101457,0.4017153733238553
1,0,1,0,0,0,0,90.87572479248048,78.69579315185547,174.26734924316406,205.6237640380859,1.179932815476344,0.5214730423521676,0.4515808239100902
0,1,0,0,1,0,0,71.95763397216797,58.5081672668457,157.17909240722656,193.8619079589844,1.233382283800942,0.4578066514453267,0.3722388669560462
0,1,0,1,0,0,0,74.48291778564453,63.18964767456055,162.2644500732422,187.3615264892578,1.1546677439493829,0.4590217866699993,0.3894238549851079
1,0,0,1,0,0,0,87.24282836914062,77.88372802734375,187.8908233642578,205.76963806152344,1.0951553374302083,0.4643272449767586,0.4145158695502287
1,0,0,1,0,0,0,75.88348388671875,59.67666244506836,169.11619567871094,190.9421234130859,1.1290587672385923,0.4487061903336753,0.3528737280635311
0,1,0,0,1,0,0,66.48921203613281,53.84626007080078,155.4827117919922,186.3776397705078,1.1987033003376444,0.4276309003735629,0.3463167026751975
0,1,0,0,1,0,0,73.72338104248047,56.53092956542969,151.2283477783203,194.1831970214844,1.2840396650112842,0.4874971004149875,0.3738117250893738
0,1,0,1,0,0,0,76.21601104736328,65.47525787353516,155.3467254638672,184.94699096679688,1.190543221394226,0.4906187164214846,0.4214781977413765
0,1,0,0,0,1,0,80.76200103759766,68.65453338623047,170.8607635498047,199.0528106689453,1.1650001236879808,0.4726772803754684,0.4018156770452343
1,0,0,0,0,1,0,86.16009521484375,69.71821594238281,188.2506103515625,205.07273864746097,1.0893602855495803,0.4576882648823168,0.3703478879148513
0,1,0,0,0,1,0,77.99659729003906,63.807861328125,173.14515686035156,188.7449951171875,1.0900968790563277,0.4504694136662824,0.3685223571086575
1,0,0,1,0,0,0,70.09752655029297,57.09075927734375,147.4410858154297,177.00027465820312,1.200481356192509,0.4754273624791582,0.3872106540832949
0,1,1,0,0,0,0,88.01221466064453,76.43413543701172,174.86050415039062,192.14549255371097,1.09885015765741,0.5033281534230777,0.437114920881583
1,0,0,0,0,1,0,80.98960876464844,74.47894287109375,167.7716064453125,200.35316467285156,1.1942018611960987,0.4827372788556336,0.4439305580314104
1,0,0,0,1,0,0,76.36878967285156,67.30801391601562,161.74490356445312,195.98843383789065,1.2117131947826223,0.472155771154914,0.4161368453207201
0,1,1,0,0,0,0,87.24647521972656,78.48567962646484,160.5975799560547,205.2867126464844,1.2782677840018404,0.5432614566396353,0.4887102261935788
1,0,0,1,0,0,0,83.32508850097656,69.09770965576172,179.94955444335938,199.555419921875,1.1089520090180982,0.4630469286724676,0.3839837773952966
1,0,1,0,0,0,0,83.6328353881836,70.03529357910156,172.06263732910156,195.9394073486328,1.1387678951698417,0.4860604061776663,0.4070337097364498
1,0,1,0,0,0,0,74.5156021118164,60.921600341796875,159.92369079589844,193.30657958984375,1.2087426111028792,0.4659447373992666,0.380941685616471
0,1,0,0,1,0,0,78.349365234375,71.11788940429688,171.7388916015625,190.5378875732422,1.109462660416452,0.4562121282123272,0.4141047420364848
1,0,0,0,1,0,0,75.19386291503906,59.19829559326172,176.51766967773438,178.32913208007812,1.0102622157070786,0.4259849059435203,0.3353675340340666
1,0,1,0,0,0,0,75.58827209472656,60.80351638793945,167.80746459960938,188.2510681152344,1.1218277361165292,0.4504464224823436,0.362340951476845
1,0,1,0,0,0,0,82.81010437011719,67.48735046386719,180.70733642578125,198.75347900390625,1.0998639177305165,0.4582553537007521,0.3734621504511251
0,1,0,0,0,1,0,75.11737060546875,66.49375915527344,168.92218017578125,199.2783660888672,1.179705151102698,0.4446862485867826,0.393635454420963
1,0,1,0,0,0,0,78.51090240478516,65.72221374511719,162.35105895996094,192.69509887695312,1.1869038619851298,0.4835872516492026,0.4048154300079165
0,1,1,0,0,0,0,80.01146697998047,64.4856948852539,179.6514892578125,192.1146240234375,1.0693739574167378,0.4453704631702685,0.3589488467457812
1,0,0,0,0,1,0,73.15278625488281,61.63518524169922,162.43521118164062,188.2887420654297,1.159162109592598,0.4503505472903954,0.3794447324156623
1,0,0,1,0,0,0,80.94612884521484,69.02546691894531,165.61390686035156,197.8992156982422,1.1949432233677946,0.4887640801413493,0.4167854513398367
0,1,0,0,0,0,1,66.60834503173828,54.62619400024414,149.39686584472656,181.95506286621097,1.2179309240350684,0.4458483426350234,0.3656448459703236
1,0,0,1,0,0,0,84.02567291259766,70.28892517089844,195.3578643798828,201.5143585205078,1.03151393039726,0.4301115451856377,0.3597957286952022
0,1,0,1,0,0,0,75.04000091552734,62.963077545166016,167.42080688476562,194.90541076660156,1.1641648036062409,0.4482119176929828,0.3760767775328128
1,0,1,0,0,0,0,67.80073547363281,54.499942779541016,159.77996826171875,192.92282104492188,1.207428084657742,0.4243381458342485,0.3410937138895308
1,0,1,0,0,0,0,80.8867416381836,71.07795715332031,169.04994201660156,209.5218963623047,1.2394082710878929,0.4784783755219514,0.420455377301106
1,0,0,0,0,1,0,80.94454193115234,63.053504943847656,185.1233062744141,200.6580352783203,1.0839155766852964,0.4372466306925488,0.3406027377794423
0,1,0,0,0,0,1,71.29649353027344,59.814945220947266,160.19566345214844,190.2888336181641,1.1878525892494256,0.4450588236526777,0.373386794198798
0,1,1,0,0,0,0,80.23766326904297,72.24182891845703,164.44534301757812,198.0524749755859,1.204366577619747,0.487929069906626,0.4393060186005684
0,1,0,1,0,0,0,70.4652328491211,60.42705535888672,147.93798828125,198.95269775390625,1.3448384695868003,0.4763160136743053,0.4084620594137508
0,1,1,0,0,0,0,75.07986450195312,61.276878356933594,152.63577270507812,196.269287109375,1.285866894968359,0.4918890452176107,0.4014581724254928
1,0,0,0,0,1,0,78.31997680664062,61.35918045043945,178.08160400390625,193.6859436035156,1.0876246577342543,0.4397982444324943,0.3445565351550491
1,0,1,0,0,0,0,86.4982681274414,70.28583526611328,169.9822540283203,197.7543182373047,1.1633821387281835,0.5088664615132715,0.413489253145232
1,0,1,0,0,0,0,80.55207824707031,67.39425659179688,174.5509033203125,197.32310485839844,1.13046166536473,0.461481875572147,0.3861008755029124
0,1,0,0,0,1,0,86.19620513916016,73.27165985107422,175.87014770507812,203.50601196289065,1.157137891895991,0.4901127693581353,0.4166236328745549
0,1,1,0,0,0,0,71.73037719726562,60.216064453125,162.25730895996094,193.21827697753903,1.1908140114983548,0.4420779418631059,0.3711146501756915
0,1,0,0,0,0,1,88.19595336914062,76.54460144042969,170.41921997070312,199.6302795410156,1.17140707236739,0.5175235128074313,0.4491547458883365
1,0,0,0,0,0,1,80.67627716064453,71.77400970458984,165.0801239013672,202.0457305908203,1.2239252419724345,0.4887098171118853,0.434782867908881
0,1,0,0,1,0,0,70.17805480957031,63.62434387207031,151.40797424316406,191.87228393554688,1.2672534910704,0.4635030298791465,0.4202179191030481
1,0,0,0,1,0,0,80.64804077148438,69.1161117553711,178.6583251953125,198.13198852539065,1.108999473205568,0.4514093630023593,0.3868619706347975
0,1,0,0,0,0,1,81.1055679321289,65.61992645263672,155.21908569335938,195.20477294921875,1.257608058166587,0.5225231650465699,0.4227568160159836
0,1,0,0,0,1,0,77.77726745605469,61.742801666259766,174.11773681640625,194.54763793945312,1.11733383109952,0.4466935355245561,0.3546037456905542
1,0,0,0,1,0,0,83.62826538085938,73.02163696289062,176.3604278564453,200.83172607421875,1.1387573080605855,0.4741895129044,0.4140477421745037
1,0,1,0,0,0,0,82.69254302978516,74.65997314453125,172.84353637695312,198.7338409423828,1.149790412231359,0.4784242718191187,0.4319512011239222
0,1,0,0,1,0,0,72.48008728027344,56.00998306274414,154.6727752685547,190.84571838378903,1.233867550720727,0.4686027463749064,0.3621192091852967
0,1,0,0,0,1,0,74.6517105102539,65.38446044921875,157.651123046875,205.25509643554688,1.301957718211228,0.4735247619394213,0.4147414822397284
1,0,1,0,0,0,0,82.74139404296875,72.76322174072266,177.71678161621094,198.92442321777344,1.119333927886234,0.4655800836054599,0.4094336003555297
1,0,1,0,0,0,0,81.9149398803711,71.19959259033203,176.70474243164062,203.74972534179688,1.1530518227071285,0.4635695610266964,0.4029297211300147
0,1,1,0,0,0,0,78.06411743164062,64.89164733886719,163.19200134277344,189.5978851318359,1.1618086889785657,0.4783574978510888,0.3976398769849436
0,1,0,0,0,0,1,77.0341567993164,63.09131622314453,170.16603088378906,183.8733673095703,1.0805527187452728,0.4526999683733888,0.3707632827507817
1,0,0,1,0,0,0,71.86498260498047,62.00923538208008,151.81333923339844,196.1883850097656,1.2923000442546408,0.473377260311065,0.4084570940551332
0,1,0,1,0,0,0,75.10464477539062,63.161842346191406,160.19520568847656,195.19483947753903,1.2184811564031728,0.4688320380913446,0.3942804784621271
1,0,0,0,1,0,0,84.89031219482422,69.85646057128906,181.76153564453125,201.9429626464844,1.1110324411069112,0.4670422259242083,0.384330272758624
0,1,0,0,0,0,1,79.16690826416016,66.30424499511719,171.0494842529297,199.3070068359375,1.165200863986375,0.4628304412020126,0.3876319492263043
0,1,0,0,1,0,0,82.98701477050781,66.20628356933594,166.55267333984375,194.18605041503903,1.165913740806853,0.4982628804833188,0.3975095820542297
1,0,1,0,0,0,0,75.95939636230469,62.8436279296875,163.68896484375,189.7767333984375,1.159374021209003,0.4640471423031604,0.3839209808045102
1,0,1,0,0,0,0,75.06501007080078,57.95515823364258,154.0115509033203,194.5076141357422,1.2629417273892851,0.4873985725779901,0.3763039713172132
0,1,0,0,1,0,0,71.84576416015625,59.9137077331543,155.34439086914062,188.80755615234375,1.215412768339939,0.4624934557223752,0.385683109624631
0,1,0,0,1,0,0,68.81067657470703,51.07864761352539,156.9910125732422,183.8792724609375,1.1712726062910823,0.4383096550995508,0.3253603297175708
1,0,0,1,0,0,0,87.98111724853516,71.8989028930664,199.51583862304688,209.5524139404297,1.05030465444072,0.440973096951773,0.3603668931212415
1,0,0,1,0,0,0,72.34716796875,58.5700569152832,164.74864196777344,186.67776489257812,1.1331065474220676,0.4391366575446604,0.3555116219212302
0,1,0,0,1,0,0,79.70711517333984,61.06745147705078,185.35972595214844,194.5720672607422,1.049699800003869,0.4300131259037179,0.32945372120811
0,1,0,0,0,0,1,81.84784698486328,72.15408325195312,166.561767578125,199.1566925048828,1.1956927174867384,0.4913963640934162,0.4331971514297817
0,1,1,0,0,0,0,74.78634643554688,63.67391586303711,158.91102600097656,196.05270385742188,1.2337262478955806,0.4706177306733095,0.400689099211063
0,1,1,0,0,0,0,85.65889739990234,72.92195129394531,169.48419189453125,199.65451049804688,1.1780125819775005,0.5054093626218972,0.4302581289665298
1,0,0,0,0,1,0,70.30735778808594,56.75701141357422,157.13079833984375,191.80569458007812,1.220675364769924,0.4474447945973304,0.3612087000972254
1,0,0,1,0,0,0,76.22464752197266,58.86876678466797,168.0004119873047,191.1330413818359,1.13769388491904,0.4537170273590325,0.350408466790644
1,0,1,0,0,0,0,79.41352081298828,66.17082977294922,158.73126220703125,198.50119018554688,1.250548804473338,0.5003017030722668,0.4168733295060894
1,0,0,0,0,1,0,81.6900634765625,68.13578796386719,171.3355712890625,199.2510681152344,1.1629287871522913,0.4767840260020619,0.3976745018634478
0,1,0,1,0,0,0,74.5859146118164,65.3366470336914,160.6637420654297,181.6863250732422,1.1308483341515296,0.4642361347555416,0.4066670313646953
1,0,1,0,0,0,0,85.7784423828125,72.17626190185547,174.8001708984375,199.943603515625,1.1438410070651266,0.490722874822883,0.41290727309295
0,1,1,0,0,0,0,72.60430145263672,57.37566757202149,157.77345275878906,183.02532958984375,1.1600514940220068,0.4601807223147822,0.3636585659295921
1,0,1,0,0,0,0,74.87435913085938,64.33894348144531,156.25819396972656,199.7239227294922,1.2781660766422698,0.4791707700484847,0.4117476456556916
1,0,1,0,0,0,0,76.03301239013672,68.14913177490234,160.36488342285156,197.4446563720703,1.231221275866528,0.4741250750618025,0.4249629365252372
1,0,0,1,0,0,0,53.99638366699219,44.766754150390625,139.9309844970703,180.80694580078125,1.292115155557751,0.385878680558577,0.3199202400475349
0,1,1,0,0,0,0,69.84248352050781,55.49590301513672,168.07412719726562,171.79664611816406,1.022148078249601,0.4155457159598094,0.3301870665078757
0,1,1,0,0,0,0,74.54996490478516,60.04739761352539,163.4114532470703,190.5615234375,1.1661454546235512,0.4562101579995691,0.3674613769130159
0,1,1,0,0,0,0,82.11568450927734,71.41529083251953,163.3430938720703,197.14776611328125,1.2069550137680545,0.5027190471461869,0.4372103474937955
1,0,0,0,1,0,0,82.90328979492188,64.72602081298828,191.87486267089844,195.9054718017578,1.0210064469871316,0.4320695720164065,0.3373345518636571
1,0,0,0,0,0,1,75.6785659790039,57.146148681640625,162.46945190429688,200.7763214111328,1.235778905251682,0.4658018174615533,0.3517347292788477
1,0,0,0,0,1,0,64.87757873535156,59.05818176269531,144.4095916748047,187.7780609130859,1.300315711271745,0.4492608696065638,0.4089630133134658
0,1,1,0,0,0,0,68.48939514160156,54.298118591308594,157.35052490234375,181.74864196777344,1.155055835247908,0.4352663912885454,0.3450774544604002
1,0,0,0,1,0,0,74.17040252685547,66.3226547241211,160.5016632080078,197.6371612548828,1.2313714219817644,0.4621160992626706,0.4132209810073301
1,0,1,0,0,0,0,80.57771301269531,69.67893981933594,176.7062530517578,178.08221435546875,1.0077867154101667,0.4559980850767847,0.3943207363404777
0,1,0,0,1,0,0,69.90769958496094,66.92543029785156,146.2221221923828,198.21392822265625,1.3555673057587578,0.4780924974743846,0.4576970248715069
1,0,1,0,0,0,0,77.49543762207031,51.8015022277832,189.1627655029297,183.1230926513672,0.9680715555436888,0.4096759603616077,0.2738461879115471
0,1,0,1,0,0,0,83.15050506591797,73.41876983642578,166.2334442138672,202.7447509765625,1.2196387552177634,0.5002032260063198,0.441660642860585
0,1,0,0,1,0,0,77.82749938964844,56.63801193237305,183.54356384277344,195.81739807128903,1.066871504353209,0.4240273957866308,0.3085807573230415
0,1,0,1,0,0,0,75.90293884277344,63.61871337890625,163.12039184570312,201.92849731445312,1.237910815622972,0.4653185171022065,0.3900107930042474
0,1,1,0,0,0,0,78.33927154541016,64.1863784790039,174.2688446044922,190.16192626953125,1.091198640245242,0.449531135202068,0.3683181501815578
0,1,1,0,0,0,0,72.02754211425781,61.21605682373047,161.05813598632812,185.3308258056641,1.150707629084919,0.447214551895547,0.3800867087455114
0,1,1,0,0,0,0,75.80744171142578,61.31634521484375,167.6060028076172,187.00762939453125,1.1157573491516517,0.4522955051821125,0.3658362122341426
0,1,0,1,0,0,0,70.37332916259766,51.12000274658203,157.15924072265625,196.21826171875,1.2485314946578443,0.4477835909552887,0.3252751954738384
1,0,0,0,0,1,0,75.60636138916016,65.68553924560547,166.5153045654297,196.16897583007812,1.1780837583790773,0.4540505245837734,0.3944714836695105
1,0,0,1,0,0,0,80.60984802246094,66.88909149169922,166.7386932373047,186.9069976806641,1.120957553713436,0.4834501605919146,0.4011611833643304
0,1,1,0,0,0,0,75.16107177734375,59.21524810791016,174.70228576660156,199.3004608154297,1.1408005335527822,0.4302237457714623,0.3389494753779034
0,1,1,0,0,0,0,76.86079406738281,61.23210906982422,178.65379333496094,195.4176788330078,1.0938344783232,0.4302220100262592,0.342741723681283
1,0,1,0,0,0,0,78.2042236328125,63.75328826904297,160.7125701904297,201.71337890625,1.2551188663540014,0.4866092524072489,0.396691361438008
1,0,0,1,0,0,0,78.13367462158203,67.13117218017578,165.99363708496094,196.3420562744141,1.182828810323132,0.4707028292993584,0.4044201534412784
1,0,1,0,0,0,0,82.05565643310547,71.20619201660156,180.23985290527344,205.55499267578125,1.1404525101549678,0.4552581191698514,0.3950635271214107
0,1,0,0,1,0,0,83.25555419921875,65.7161865234375,188.59999084472656,192.00997924804688,1.0180805332388787,0.4414398634184592,0.3484421511851573
1,0,1,0,0,0,0,81.98278045654297,68.12592315673828,184.5,194.08676147460935,1.0519607668000506,0.4443511135855987,0.3692461959714812
0,1,0,0,0,1,0,79.63961791992188,69.0351333618164,172.69833374023438,200.2392120361328,1.1594739086326349,0.4611487337203407,0.3997440616054592
1,0,0,0,0,0,1,73.98152923583984,64.83088684082031,160.9552459716797,191.28407287597656,1.18843018580229,0.4596403726341234,0.4027882809872963
0,1,0,1,0,0,0,70.40869903564453,58.43934631347656,155.221923828125,197.9496154785156,1.275268406656925,0.4536002215357611,0.3764889963494178
0,1,0,1,0,0,0,68.3033447265625,56.065765380859375,156.92750549316406,190.6637725830078,1.214979948759291,0.4352541290445598,0.3572717555451212
0,1,0,1,0,0,0,83.08743286132812,70.61894989013672,181.0080108642578,199.9280242919922,1.1045258347263036,0.4590262743875869,0.3901426768514435
1,0,0,0,0,1,0,73.7226333618164,67.40572357177734,161.51547241210938,199.6476593017578,1.2360899938573906,0.4564431646134303,0.4173329190394251
1,0,1,0,0,0,0,89.32809448242188,75.71510314941406,170.58753967285156,200.8991241455078,1.1776893232107517,0.5236495857419189,0.4438489663114818
1,0,1,0,0,0,0,76.8565673828125,62.27751541137695,165.08572387695312,198.69525146484375,1.2035883345851368,0.4655555040004407,0.377243494766365
0,1,1,0,0,0,0,79.33625793457031,71.17037200927734,159.72315979003906,206.51071166992188,1.2929290401053075,0.4967110470320036,0.445585800473976
0,1,0,0,0,1,0,80.46440887451172,71.46245574951172,171.53570556640625,204.7741851806641,1.1937700346671574,0.4690825656898686,0.4166039689144871
0,1,0,1,0,0,0,67.5594253540039,52.00273895263672,160.75457763671875,185.5613555908203,1.1543145975610172,0.4202643952489993,0.323491496896313
0,1,0,0,1,0,0,74.2568588256836,60.68343353271485,164.1773681640625,177.44546508789062,1.080815626856494,0.4522965598490937,0.3696211859851102
1,0,1,0,0,0,0,87.88593292236328,78.20698547363281,171.20118713378906,200.89810180664065,1.1734620838209742,0.5133488522698316,0.4568133363030724
0,1,1,0,0,0,0,81.84356689453125,73.40240478515625,171.71102905273438,205.95263671875,1.1994141427892768,0.4766354691718502,0.4274763548392314
0,1,0,0,0,1,0,76.04998779296875,64.1979751586914,157.36082458496094,187.791259765625,1.1933799931521984,0.4832841210228183,0.4079666926505597
0,1,0,0,1,0,0,84.25015258789062,67.39603424072266,186.4873962402344,184.62538146972656,0.99001533182377,0.4517739766142639,0.3613972611527194
0,1,0,1,0,0,0,90.74740600585938,80.80650329589844,172.76954650878906,205.15853881835935,1.1874693368366434,0.5252511674633753,0.4677126549717932
0,1,0,1,0,0,0,71.37601470947266,62.242279052734375,154.77513122558594,182.61795043945312,1.1798920730571765,0.4611594520662468,0.4021465112635942
0,1,1,0,0,0,0,76.91731262207031,66.1110610961914,163.81787109375,189.05242919921875,1.1540403250084204,0.4695294360042802,0.4035644014587227
1,0,0,0,0,0,1,78.233642578125,65.29752349853516,171.57127380371094,196.1354217529297,1.143171682558712,0.4559833405889936,0.3805854094971627
1,0,0,0,1,0,0,78.66835021972656,58.418487548828125,180.844970703125,189.72247314453125,1.049089020318843,0.435004357123475,0.3230307556892355
1,0,0,0,0,1,0,77.86447143554688,68.44417572021484,169.3444366455078,189.4190368652344,1.1185430157457676,0.4597994063338624,0.4041713862941387
1,0,0,0,0,0,1,81.31370544433594,71.53822326660156,169.10096740722656,205.19285583496097,1.2134339559443112,0.480858901584622,0.4230503489333932
1,0,0,0,0,1,0,74.6729965209961,57.11446762084961,166.38755798339844,172.6865234375,1.0378571903479108,0.4487895454805984,0.3432616495672608
1,0,0,0,1,0,0,81.88567352294922,72.20609283447266,174.79440307617188,189.41734313964844,1.083657942165941,0.4684685097569462,0.4130915610782268
1,0,1,0,0,0,0,79.21063995361328,72.46318054199219,160.056396484375,199.91635131835935,1.2490369376638786,0.4948920611326269,0.4527352991423006
1,0,1,0,0,0,0,75.90501403808594,63.635135650634766,160.13296508789062,194.1751251220703,1.2125868337946235,0.4740124183451214,0.3973893546260632
1,0,1,0,0,0,0,75.18447875976562,65.49002075195312,160.98507690429688,196.80728149414065,1.2225187904288763,0.4670276289302369,0.406808022279518
1,0,0,1,0,0,0,72.56857299804688,61.465877532958984,152.01966857910156,186.65081787109375,1.227807030601256,0.4773630522703495,0.4043284537288408
1,0,1,0,0,0,0,80.4535140991211,65.86170959472656,174.56622314453125,190.79168701171875,1.0929473272372612,0.4608767529587325,0.3772878189625302
1,0,1,0,0,0,0,74.37511444091797,67.28938293457031,159.8149871826172,198.98385620117188,1.245088834965129,0.465382601169508,0.421045510942476
1,0,0,0,1,0,0,76.36135864257812,57.95487594604492,167.64920043945312,192.8606719970703,1.150382295242275,0.4554829873474774,0.3456913352054754
0,1,1,0,0,0,0,85.58369445800781,77.30315399169922,180.151123046875,201.80824279785156,1.120216401567152,0.4750661167720785,0.4291017046370844
0,1,0,0,1,0,0,73.90895080566406,58.5828857421875,177.85519409179688,169.3316192626953,0.9520757609996912,0.4155568870680113,0.3293852959500916
1,0,1,0,0,0,0,77.77021789550781,59.87984848022461,180.00721740722656,188.14822387695312,1.0452260003070284,0.4320394427272873,0.3326524866209096
0,1,0,0,0,0,1,63.47726058959961,44.03647994995117,150.07879638671875,189.6190490722656,1.2634632848711065,0.4229595527007907,0.293422395502688
1,0,0,0,0,1,0,81.2242431640625,66.92555236816406,180.84005737304688,191.24996948242188,1.0575641937997224,0.4491496206313883,0.3700814594971419
0,1,0,0,0,1,0,81.6152114868164,67.31523895263672,191.6581268310547,187.48284912109375,0.9782149717364116,0.4258374681850024,0.3512255914510457
